統一編號,商業名稱,商業地址,登記狀態,經度,緯度,類別
26243734,盛陶砂小吃店,臺北市南港區重陽路179號,核准設立,121.598628,25.056649,餐館業
26243740,錦州美而美小吃店,臺北市中山區錦州街38號,核准設立,121.525271,25.060223,餐館業
26243832,御代櫻料理店,臺北市中山區松江路297巷6號,核准設立,121.534076,25.061036,餐館業
26243925,客滿堂小吃店,臺北市松山區八德路3段189號,核准設立,121.556044,25.048156,餐館業
26244327,吉緣涼麵專賣店,臺北市中正區青島東路21之9號,核准設立,121.524208,25.043557,餐館業
26244353,藍色小吃店,臺北市松山區八德路4段208號,核准設立,121.564282,25.048713,餐館業
26244500,田園料理店,臺北市南港區東新街8之1號,核准設立,121.582838,25.050662,餐館業
26244564,弘翔實業社,臺北市大同區重慶北路1段15巷8號,核准設立,121.514014,25.049972,餐館業
26244781,伴爐複合式美食館,臺北市士林區德行東路190巷42號,核准設立,121.532128,25.106806,餐館業
26244826,鮨樂和酒坊,臺北市松山區長春路498號,核准設立,121.547354,25.054371,餐館業
26244889,川鍋魯旦茶酒菜館,臺北市中山區建國北路2段16號,核准設立,121.536438,25.052852,餐館業
26244895,永興早餐店,臺北市北投區永興路2段4號,核准設立,121.501352,25.139831,餐館業
26245091,龍興家傳鴨肉切仔麵店,臺北市大同區長安西路342之1號,核准設立,121.510162,25.051939,餐館業
26245682,梅花小吃店,臺北市文山區新光路1段34之1號,核准設立,121.573612,24.989352,餐館業
26245698,晨曦早餐店,臺北市內湖區民權東路6段166號,核准設立,121.591768,25.068459,餐館業
26245992,阿弟熱炒店,臺北市士林區延平北路5段280號,核准設立,121.509774,25.08545,餐館業
26246134,枚娘小館,臺北市松山區南京東路3段303巷14弄8號,核准設立,121.547415,25.053271,餐館業
26246227,尊賢養生坊,臺北市北投區尊賢街247之6號,核准設立,121.506808,25.117611,餐館業
26246394,丁賢商行,臺北市信義區永吉路30巷92號,核准設立,121.56868,25.043852,餐館業
26246802,元氣食府餐館,臺北市大安區復興南路1段253巷48號,核准設立,121.545579,25.036725,餐館業
26246937,松禾小吃店,臺北市文山區木新路3段233號,核准設立,121.558955,24.981175,餐館業
26247773,越芳蘭餐廳,臺北市士林區中山北路5段604號,核准設立,121.528085,25.096199,餐館業
26247892,幼魚店,臺北市萬華區南寧路6號,核准設立,121.506189,25.036832,餐館業
26248098,鱉大王熱炒小吃店,臺北市北投區吉利街369巷4號,核准設立,121.512561,25.11788,餐館業
26248415,菊屋小吃店,臺北市文山區羅斯福路5段229號,核准設立,121.539237,25.001807,餐館業
26248479,朱哥小吃店,臺北市中山區錦州街30巷2號,核准設立,121.524685,25.060095,餐館業
26248512,弘爺漢堡店,臺北市北投區立功街135號,核准設立,121.471927,25.125518,餐館業
26248549,憶馬當鮮美食坊,臺北市大安區和平東路2段118巷61號,核准設立,121.542921,25.022352,餐館業
26248793,綠大樹小吃店,臺北市內湖區金湖路383號,核准設立,121.603574,25.073336,餐館業
26248822,客膳坊小吃店,臺北市士林區士東路91巷40弄2號,核准設立,121.529984,25.113606,餐館業
26249293,陶之醉小吃屋,臺北市士林區中正路658號,核准設立,121.507573,25.0865,餐館業
26249370,勝記油飯小吃店,臺北市北投區知行路316巷3號,核准設立,121.467262,25.122605,餐館業
26249391,米拉圖鳥花園西式餐坊,臺北市大同區重慶北路3段14號,核准設立,121.513449,25.064763,餐館業
26249456,福滿來小吃店,臺北市中山區農安街202號,核准設立,121.535953,25.064553,餐館業
26249548,臨江日式創意料理小吃店,臺北市大安區臨江街141號,核准設立,121.553374,25.030499,餐館業
26250045,晨光養生粥,臺北市中正區和平西路1段14之1號,核准設立,121.521443,25.026749,餐館業
26250122,哈莉瓦嫩思咖啡店,臺北市大安區和平東路3段67巷8號,核准設立,121.549445,25.024969,餐館業
26250410,亞克曼精緻早餐店,臺北市士林區大東路138號,核准設立,121.525502,25.091911,餐館業
26250571,祥意小吃店,臺北市中正區公園路28號,核准設立,121.516969,25.044851,餐館業
26250848,上弦月餐廳,臺北市中山區民族東路16號,核准設立,121.524092,25.068281,餐館業
26250925,韓天閣小吃店,臺北市中正區羅斯福路4段78巷1弄15號,核准設立,121.534041,25.01428,餐館業
26251585,好鍋房餐館,臺北市內湖區康寧路3段151號,核准設立,121.611585,25.070602,餐館業
26251620,艾比小屋美食坊,臺北市信義區吳興街156巷1號,核准設立,121.561652,25.029067,餐館業
26251728,貴子燒腊店,臺北市松山區復興北路427巷9號,核准設立,121.544875,25.063424,餐館業
26251797,禾津小吃店,臺北市中山區長安東路2段220號,核准設立,121.542521,25.048185,餐館業
26251847,碎碎唸飲料店,臺北市內湖區內湖路1段285巷15號,核准設立,121.566994,25.082686,餐館業
26251852,續杯咖啡洋食館,臺北市大安區忠孝東路4段170巷6弄12號,核准設立,121.550212,25.040757,餐館業
26251874,築村壽司屋,臺北市內湖區內湖路3段85號,核准設立,121.591328,25.086156,餐館業
26251889,家人清茶坊,臺北市萬華區康定路278巷8號,核准設立,121.501172,25.036981,餐館業
26252141,百和餐坊,臺北市內湖區陽光街275號,核准設立,121.580564,25.074083,餐館業
26252249,一品軒食堂,新北市汐止區福德一路217號,核准設立,121.634657,25.065185,餐館業
26252711,一耀食坊,臺北市信義區莊敬路368號,核准設立,121.564697,25.027613,餐館業
26252769,公寓小吃店,臺北市文山區指南路2段56號,核准設立,121.575476,24.987623,餐館業
26252851,早登豆漿店,臺北市信義區大道路67號,核准設立,121.582439,25.041136,餐館業
26253113,世紀獨樹義閣工作室,臺北市松山區民生東路4段80巷1弄2號,核准設立,121.55314,25.057547,餐館業
26253541,黃金麵線行,臺北市松山區民權東路3段160巷15號,核准設立,121.547622,25.060489,餐館業
26253710,東館食堂,臺北市中山區吉林路26巷14號,核准設立,121.529462,25.051413,餐館業
26253893,享宴小廚,臺北市內湖區東湖路106巷12號,核准設立,121.615242,25.068044,餐館業
26253900,敦南幸福自助餐,臺北市大安區敦化南路2段63巷47號,核准設立,121.551146,25.031027,餐館業
26253958,豐龍便當店,臺北市信義區莊敬路287號,核准設立,121.563071,25.028811,餐館業
26254289,康寧九九早餐屋,臺北市內湖區康寧路3段99巷8弄2號,核准設立,121.610256,25.072168,餐館業
26254458,路易仕餐坊,臺北市萬華區中華路1段76巷29之1號,核准設立,121.508017,25.045973,餐館業
26254653,二十五號廚房,臺北市信義區中坡北路25號,核准設立,121.580778,25.044983,餐館業
26254696,大城美食坊,臺北市萬華區桂林路18號,核准設立,121.505661,25.037584,餐館業
26254730,真好香菇肉羹店,臺北市北投區石牌路1段166巷129號,核准設立,121.515796,25.111543,餐館業
26254871,老趙刀切麵,臺北市大安區信義路4段60之56號,核准設立,121.545894,25.032821,餐館業
26254915,早到堡餐飲店,臺北市信義區永吉路326巷38號,核准設立,121.575367,25.04429,餐館業
26255175,錢隆牛肉捲餅店,臺北市南港區園區街6之5號,核准設立,121.613522,25.059178,餐館業
26255273,煇伯鴨肉焿麵,臺北市北投區中和街355號,核准設立,121.499004,25.141694,餐館業
26255386,安立小吃店,臺北市信義區信義路6段104號,核准設立,121.577743,25.035837,餐館業
26255626,簡單的幸福餐坊,臺北市內湖區環山路1段47號,核准設立,121.567592,25.086235,餐館業
26255702,沛緹小吃店,臺北市北投區崇仁路1段50號,核准設立,121.501302,25.127057,餐館業
26255816,心園咖啡,臺北市中山區農安街77巷9弄1號,核准設立,121.528598,25.066274,餐館業
26255858,小黃義大利麵,臺北市北投區立農街1段269號,核准設立,121.50572,25.119478,餐館業
26255956,油花餐飲鋪,臺北市大安區敦化南路2段63巷53弄7號,核准設立,121.551668,25.031501,餐館業
26256168,好公道點心店,臺北市大安區永康街28之1號,核准設立,121.529446,25.030782,餐館業
26256272,吉立寶早餐店,臺北市信義區永吉路446之4號,核准設立,121.578803,25.045252,餐館業
26256287,義麵盒子餐坊,臺北市中山區撫順街10之2號,核准設立,121.520991,25.063558,餐館業
26256408,林家高元牛肉麵,臺北市大安區延吉街239之1號,核准設立,121.555702,25.036341,餐館業
26256478,亞米克複合式餐飲,臺北市信義區虎林街44之1號,核准設立,121.576716,25.047315,餐館業
26256483,一品巧廚小館,臺北市士林區德行東路8號,核准設立,121.525476,25.106594,餐館業
26256955,彩杏餐廳,臺北市中山區林森北路85巷17號,核准設立,121.525648,25.049706,餐館業
26259236,歐家宴私房菜餐館,臺北市中山區民權東路2段92巷7弄19號,核准設立,121.532486,25.060811,餐館業
26259432,金和壽司店,臺北市萬華區三水街99號,核准設立,121.501859,25.036132,餐館業
26262627,波羅蜜素菜館,新北市三重區車路頭街24巷3號,核准設立,121.483474,25.070846,餐館業
26263962,西湖黑記排骨飯,臺北市內湖區內湖路1段203巷5號,核准設立,121.563614,25.083926,餐館業
26265461,胖子熱炒小吃店,臺北市信義區福德街262號,核准設立,121.585753,25.03885,餐館業
26272152,鴻興餃子館,臺北市大安區永康街6之6號,核准設立,121.529628,25.032369,餐館業
26278395,徐淮人家美食餐廳,臺北市中山區遼寧街45巷2號,核准設立,121.54246,25.048709,餐館業
26284967,舊莊蚵仔麵線店,臺北市南港區舊莊街1段177號,核准設立,121.621529,25.039256,餐館業
26288133,大快活小吃店,臺北市信義區林口街228號,核准設立,121.581218,25.042285,餐館業
26289301,何誌雄麵店,臺北市大安區和平東路2段96巷12之2號,核准設立,121.540874,25.023097,餐館業
26289457,全寶記燒臘店,臺北市萬華區梧州街48之1號,核准設立,121.497519,25.036196,餐館業
26301255,李家牛肉麵,臺北市內湖區金龍路236號,核准設立,121.586405,25.088578,餐館業
26302944,湘鼎坊小吃店,臺北市大安區基隆路2段184巷1號,核准設立,121.553121,25.025189,餐館業
26304464,陳媽媽麵店,臺北市大安區延吉街138巷1號,核准設立,121.554684,25.039776,餐館業
26305148,台怡商行,臺北市大安區永康街37之2號,核准設立,121.529569,25.030713,餐館業
26308454,阿姐的店,臺北市士林區延平北路5段283之1號,核准設立,121.509485,25.085597,餐館業
26316742,海味豐小吃店,臺北市萬華區內江街140之2號,核准設立,121.50261,25.041596,餐館業
26318609,堡國味民精緻早餐店,臺北市中正區羅斯福路3段78號,核准設立,121.526326,25.022021,餐館業
26319282,嘉穎小吃店,臺北市中山區民權東路2段113巷1弄1號,核准設立,121.534521,25.063093,餐館業
26320859,佳湘意麵小吃店,臺北市松山區塔悠路6號,核准設立,121.571696,25.050226,餐館業
26321864,金豪家快餐,臺北市士林區雨農路25之2號,核准設立,121.532253,25.098742,餐館業
26325165,雙連切仔麵,臺北市大同區民生西路213號,核准設立,121.516336,25.057227,餐館業
26329900,晨安早餐店,臺北市中山區長春路3巷3號,核准設立,121.523482,25.055269,餐館業
26331672,巷仔內日式小吃,臺北市內湖區康寧路1段48巷10號,核准設立,121.591801,25.079967,餐館業
26333593,元素手工漢堡專賣店,臺北市信義區基隆路2段39巷23號,核准設立,121.559558,25.030704,餐館業
26334087,兌味餐飲小吃店,臺北市中山區長安西路32號,核准設立,121.52057,25.049981,餐館業
26334474,魯士漢堡店,臺北市北投區新興路160號,核准設立,121.486788,25.13888,餐館業
26334811,祥贊鵝肉店,臺北市士林區雨聲街39號,核准設立,121.528787,25.102187,餐館業
26336276,龍記小吃店,臺北市大安區信義路4段30巷18號,核准設立,121.544553,25.032567,餐館業
26336418,不二家小吃店,臺北市大同區南京西路18巷4弄4號,核准設立,121.519962,25.0523,餐館業
26336613,永丰小吃店,臺北市大安區信義路4段30巷7弄11號,核准設立,121.545178,25.032836,餐館業
26337063,隆昌二八餐飲店,臺北市萬華區隆昌街28號,核准設立,121.505202,25.041211,餐館業
26337182,酸辣粉小吃店,臺北市信義區永吉路30巷158弄1號,核准設立,121.568632,25.042421,餐館業
26337296,仔仔豆漿店,臺北市中山區錦州街123號,核准設立,121.528856,25.060464,餐館業
26337401,老炳記小吃店,臺北市中山區吉林路224號,核准設立,121.530105,25.059084,餐館業
26337417,大賀麵食館,臺北市大安區羅斯福路3段333巷2號,核准設立,121.532538,25.017151,餐館業
26337459,皇后先生小吃店,臺北市信義區吳興街250號,核准設立,121.562711,25.02662,餐館業
26337824,元佐壽司屋,臺北市內湖區康寧路1段49號,核准設立,121.591942,25.080357,餐館業
26337839,達酷企業社,臺北市中正區懷寧街106之1號,核准設立,121.51394,25.041884,餐館業
26338133,荳之家美式餐坊,臺北市文山區木新路3段308號,核准設立,121.557264,24.980955,餐館業
26338160,千人早餐專賣店,臺北市北投區明德路35號,核准設立,121.517797,25.107403,餐館業
26338197,泰和商行,臺北市信義區莊敬路206號,核准設立,121.56149,25.030304,餐館業
26338470,肥鰻屋食堂,臺北市大安區永康街12之2號,核准設立,121.529489,25.031554,餐館業
26338632,莉晶小吃店,臺北市士林區德行東路214號,核准設立,121.532282,25.109006,餐館業
26338725,樂活早餐店,臺北市松山區敦化北路120巷7弄13號,核准設立,121.548106,25.053665,餐館業
26338767,旗章麵店,臺北市中山區林森北路399巷5號,核准設立,121.525828,25.059293,餐館業
26338984,威力小火鍋,臺北市信義區松山路176號,核准設立,121.577616,25.046091,餐館業
