"","COUNTY_ID","COUNTY","TOWN_ID","TOWN","V_ID","VILLAGE","H_CNT","P_CNT","M_CNT","F_CNT","INFO_TIME","M_F_RAT","P_H_CNT","P_DEN","DEPENDENCY_RAT","A0A14_A15A65_RAT","A65UP_A15A64_RAT","A65_A0A14_RAT","COLLEGE_COUNT","COLLEGE_RATE","MARRIAGED_COUNT","MARRIAGED_RATE","A0_A19_COUNT","A20_A39_COUNT","A40_A59_COUNT","A60_A79_COUNT","A80up_COUNT","A0_A19_COUNT_RATE","A20_A39_COUNT_RATE","A40_A59_COUNT_RATE","A60_A79_COUNT_RATE","A80up_COUNT_RATE","FLD04"
"85","63000","臺北市","63000030","大安區","63000030-011","龍坡里","2327","6156","2869","3287","107Y06M","87.28","2.65","41879.83","59.15","27.38","31.77","116.05",3982,64.6848602988954,2992,48.6029889538661,1414,1277,1807,1351,307,22.9694606887589,20.7439896036387,29.3534762833008,21.9460688758934,4.98700454840806,"974"
"86","63000","臺北市","63000030","大安區","63000030-012","龍泉里","2050","5133","2374","2759","107Y06M","86.05","2.5","51752.3","54.42","28.31","26.11","92.24",3130,60.9779855834794,2412,46.990064289889,1213,1233,1481,1004,202,23.6314046366647,24.021040327294,28.8525228910968,19.5597116695889,3.93532047535554,"858"
"87","63000","臺北市","63000030","大安區","63000030-013","古風里","1790","4306","2025","2281","107Y06M","88.78","2.41","40428.13","51.3","20.8","30.5","146.62",2785,64.6771946121691,2110,49.0013934045518,771,1042,1284,1010,199,17.9052484904784,24.1987923827218,29.8188574082675,23.4556432884347,4.62145843009754,"850"
"88","63000","臺北市","63000030","大安區","63000030-014","古莊里","3151","7466","3419","4047","107Y06M","84.48","2.37","33427.95","49.26","21.73","27.53","126.68",4699,62.9386552370747,3590,48.0846504152156,1477,1874,2214,1546,355,19.7830163407447,25.1004553978034,29.6544334315564,20.7072060005358,4.75488882935976,"875"
"89","63000","臺北市","63000030","大安區","63000030-015","龍安里","3731","8423","4164","4259","107Y06M","97.77","2.26","48041.39","55.66","27.39","28.28","103.24",4746,56.3457200522379,3442,40.8643001305948,1867,1583,2825,1755,393,22.1654992283035,18.7937789386204,33.539119078713,20.8358067196961,4.66579603466698,"1008"
"90","63000","臺北市","63000030","大安區","63000030-016","錦安里","2385","6495","3017","3478","107Y06M","86.75","2.72","40802.1","60.33","34.24","26.09","76.21",3967,61.0777521170131,3087,47.5288683602771,1712,1433,1929,1157,264,26.3587374903772,22.0631254811393,29.6997690531178,17.8137028483449,4.06466512702079,"1017"
"91","63000","臺北市","63000030","大安區","63000030-017","福住里","2407","6916","3165","3751","107Y06M","84.38","2.87","48730.65","58.66","34.5","24.16","70.01",4133,59.75997686524,3246,46.9346443030654,1887,1542,2030,1205,252,27.2845575477154,22.2961249277039,29.3522267206478,17.4233661075766,3.64372469635628,"991"
"92","63000","臺北市","63000030","大安區","63000030-018","永康里","1508","4052","1925","2127","107Y06M","90.5","2.69","33402.3","57.97","30.64","27.33","89.19",2386,58.8845014807503,1910,47.137216189536,1006,898,1185,776,187,24.827245804541,22.1618953603159,29.2448173741362,19.1510365251728,4.61500493583416,"934"
"93","63000","臺北市","63000030","大安區","63000030-019","光明里","1432","3965","1921","2044","107Y06M","93.98","2.77","31127.82","56.16","34.03","22.13","65.05",2262,57.0491803278689,1882,47.4653215636822,1103,888,1198,642,134,27.8184110970996,22.3959646910467,30.2143757881463,16.1916771752837,3.37957124842371,"1064"
"94","63000","臺北市","63000030","大安區","63000030-020","錦泰里","1392","3901","1883","2018","107Y06M","93.31","2.8","28208.43","60.14","32.1","28.04","87.34",2406,61.67649320687,1901,48.7310945911305,1010,797,1165,750,179,25.8907972314791,20.4306588054345,29.8641374006665,19.2258395283261,4.58856703409382,"998"
"95","63000","臺北市","63000030","大安區","63000030-021","錦華里","2188","6243","2944","3299","107Y06M","89.24","2.85","57917.1","57.61","34.16","23.45","68.66",3731,59.762934486625,3016,48.3101073201986,1678,1435,1845,1080,205,26.878103475893,22.9857440333173,29.553099471408,17.2993753003364,3.28367771904533,"1038"
"96","63000","臺北市","63000030","大安區","63000030-022","龍圖里","2836","6967","3217","3750","107Y06M","85.79","2.46","31530.31","50.87","19.73","31.14","157.85",4525,64.9490455002153,3385,48.5861920482274,1206,1727,2042,1637,355,17.3101765465767,24.7882876417396,29.3096024113679,23.4964834218458,5.09544997846993,"867"
"97","63000","臺北市","63000030","大安區","63000030-023","新龍里","2661","7212","3358","3854","107Y06M","87.13","2.71","77859.83","51.99","26.15","25.84","98.79",4569,63.3527454242928,3496,48.4747642817526,1627,1666,2177,1437,305,22.5596228508042,23.1003882418192,30.185801442041,19.9251247920133,4.22906267332224,"867"
"98","63000","臺北市","63000030","大安區","63000030-026","龍陣里","1451","3583","1685","1898","107Y06M","88.78","2.47","40587.69","51.25","16.93","34.32","202.74",2253,62.8802679319006,1790,49.9581356405247,550,910,1037,896,190,15.3502651409433,25.3977114150154,28.9422271839241,25.0069773932459,5.30281886687134,"836"
"99","63000","臺北市","63000030","大安區","63000030-027","龍雲里","1900","4994","2302","2692","107Y06M","85.51","2.63","31282.89","51.24","18.69","32.56","174.23",3062,61.3135762915499,2335,46.7561073287946,845,1217,1486,1170,276,16.9203043652383,24.3692430917101,29.7557068482179,23.4281137364838,5.52663195835002,"813"
"100","63000","臺北市","63000030","大安區","63000030-028","龍生里","2622","7168","3361","3807","107Y06M","88.28","2.73","57251.02","54.08","28.8","25.28","87.76",4369,60.9514508928571,3432,47.8794642857143,1753,1561,2202,1338,314,24.4559151785714,21.77734375,30.7198660714286,18.6662946428571,4.38058035714286,"945"
"101","63000","臺北市","63000030","大安區","63000030-029","住安里","2309","5360","2518","2842","107Y06M","88.6","2.32","39519.28","46.49","17.03","29.46","173.03",2965,55.3171641791045,2322,43.3208955223881,895,1317,1653,1167,328,16.6977611940299,24.5708955223881,30.839552238806,21.7723880597015,6.11940298507463,"753"
"102","63000","臺北市","63000030","大安區","63000030-030","義安里","2206","5498","2504","2994","107Y06M","83.63","2.49","31849.38","49.56","17.19","32.37","188.29",3547,64.5143688614042,2651,48.2175336485995,897,1342,1639,1367,253,16.3150236449618,24.4088759548927,29.8108403055657,24.8635867588214,4.60167333575846,"943"
"103","63000","臺北市","63000030","大安區","63000030-031","通化里","2619","6346","3012","3334","107Y06M","90.34","2.42","53457.11","40.8","16.24","24.56","151.23",3306,52.0958083832335,2868,45.1938228805547,1000,1817,1958,1327,244,15.7579577686732,28.6322092656792,30.8540813110621,20.9108099590293,3.84494169555626,"696"
"104","63000","臺北市","63000030","大安區","63000030-032","通安里","2339","5694","2710","2984","107Y06M","90.82","2.43","48118.04","44.96","17.41","27.55","158.19",3138,55.1106427818757,2615,45.925535651563,928,1485,1761,1253,267,16.2978573937478,26.0800842992624,30.927291886196,22.0056199508254,4.68914646996839,"724"
"105","63000","臺北市","63000030","大安區","63000030-033","臨江里","1757","4248","2005","2243","107Y06M","89.39","2.42","58040.72","41.04","15.84","25.2","159.12",2062,48.5404896421846,1875,44.138418079096,684,1157,1369,827,211,16.1016949152542,27.2363465160075,32.2269303201507,19.4679849340866,4.96704331450094,"662"
"106","63000","臺北市","63000030","大安區","63000030-034","法治里","1886","4601","2152","2449","107Y06M","87.87","2.44","41202.12","43.96","16.58","27.38","165.09",2814,61.160617257118,2164,47.0332536405129,744,1229,1377,1002,249,16.1703977396218,26.7115844381656,29.9282764616388,21.7778743751358,5.41186698543795,"775"
"107","63000","臺北市","63000030","大安區","63000030-035","全安里","1837","4520","2076","2444","107Y06M","84.94","2.46","34272.02","52.55","17.92","34.63","193.22",3005,66.4823008849557,2221,49.1371681415929,714,1096,1295,1187,228,15.7964601769912,24.2477876106195,28.6504424778761,26.2610619469027,5.04424778761062,"851"
"108","63000","臺北市","63000030","大安區","63000030-036","群賢里","2477","5991","2717","3274","107Y06M","82.99","2.42","41895.4","50.11","17.19","32.92","191.55",3881,64.7805040894675,2851,47.5880487397763,965,1494,1725,1468,339,16.1074945751961,24.9374061091637,28.793189784677,24.5034217993657,5.6584877315974,"798"
"109","63000","臺北市","63000030","大安區","63000030-037","群英里","2982","7074","3281","3793","107Y06M","86.5","2.37","103259.52","42.65","15.1","27.55","182.38",4720,66.7232117613797,3332,47.102063895957,1105,1797,2133,1686,353,15.6205824144755,25.4028837998304,30.1526717557252,23.8337574215437,4.99010460842522,"778"
"110","63000","臺北市","63000030","大安區","63000030-038","虎嘯里","1732","3962","1818","2144","107Y06M","84.79","2.29","27342.81","48.61","19.62","28.99","147.8",2613,65.9515396264513,1870,47.198384654215,682,993,1227,844,216,17.213528520949,25.0630994447249,30.9692074709743,21.3023725391217,5.45179202423019,"845"
"111","63000","臺北市","63000030","大安區","63000030-039","臥龍里","864","2320","1050","1270","107Y06M","82.68","2.69","11989.04","61.9","33.98","27.91","82.14",1368,58.9655172413793,1104,47.5862068965517,587,562,625,434,112,25.301724137931,24.2241379310345,26.9396551724138,18.7068965517241,4.82758620689655,"828"
"112","63000","臺北市","63000030","大安區","63000030-040","龍淵里","3562","10375","4928","5447","107Y06M","90.47","2.91","59912.92","59.84","35.46","24.37","68.72",6085,58.6506024096386,4909,47.3156626506024,2888,2272,3089,1754,372,27.8361445783133,21.8987951807229,29.7734939759036,16.9060240963855,3.5855421686747,"967"
"113","63000","臺北市","63000030","大安區","63000030-041","龍門里","1666","4649","2155","2494","107Y06M","86.41","2.79","9092.17","63.24","31.46","31.78","101.",2932,63.0673263067326,2237,48.1178748117875,1145,946,1343,1006,209,24.6289524628952,20.3484620348462,28.8879328887933,21.6390621639062,4.49559044955905,"1091"
"114","63000","臺北市","63000030","大安區","63000030-043","大學里","3539","8798","4096","4702","107Y06M","87.11","2.49","45390.06","53.73","22.38","31.35","140.05",5661,64.3441691293476,4218,47.9427142532394,1756,2010,2602,1948,482,19.9590816094567,22.8461013866788,29.5749033871334,22.1413957717663,5.47851784496476,"899"
"115","63000","臺北市","63000030","大安區","63000030-044","芳和里","2338","5880","2842","3038","107Y06M","93.55","2.51","21397.54","43.24","15.42","27.82","180.41",3215,54.6768707482993,2797,47.5680272108844,897,1558,1846,1277,302,15.2551020408163,26.4965986394558,31.3945578231293,21.7176870748299,5.13605442176871,"738"
"116","63000","臺北市","63000030","大安區","63000030-046","黎元里","2075","5688","2722","2966","107Y06M","91.77","2.74","22498.49","39.89","16.92","22.97","135.76",2694,47.3628691983122,2599,45.6926863572433,946,1707,1691,1136,208,16.6315049226442,30.0105485232068,29.7292545710267,19.971870604782,3.65682137834037,"662"
"117","63000","臺北市","63000030","大安區","63000030-047","黎孝里","3066","7816","3722","4094","107Y06M","90.91","2.55","24942.32","42.11","15.09","27.02","179.04",4444,56.8577277379734,3796,48.5670419651996,1127,2273,2275,1838,303,14.4191402251791,29.0813715455476,29.1069600818833,23.5158648925281,3.87666325486182,"721"
"118","63000","臺北市","63000030","大安區","63000030-048","黎和里","2042","4930","2325","2605","107Y06M","89.25","2.41","9740.62","37.9","14.13","23.78","168.32",2690,54.5638945233266,2306,46.7748478701826,721,1352,1625,1060,172,14.6247464503043,27.4239350912779,32.9614604462475,21.501014198783,3.48884381338742,"742"
"119","63000","臺北市","63000030","大安區","63000030-049","建安里","2136","5197","2283","2914","107Y06M","78.35","2.43","36307.11","54.81","22.07","32.74","148.31",3295,63.4019626707716,2376,45.7186838560708,997,1187,1556,1177,280,19.1841446988647,22.8401000577256,29.9403502020396,22.6476813546277,5.38772368674235,"852"
"120","63000","臺北市","63000030","大安區","63000030-050","建倫里","2457","6500","2899","3601","107Y06M","80.51","2.65","38829.85","60.38","24.6","35.78","145.44",4036,62.0923076923077,3100,47.6923076923077,1302,1375,1908,1560,355,20.0307692307692,21.1538461538462,29.3538461538462,24,5.46153846153846,"938"
"121","63000","臺北市","63000030","大安區","63000030-051","敦安里","2513","6676","3044","3632","107Y06M","83.81","2.66","38018.22","59.83","27.32","32.51","119.02",4129,61.848412222888,3198,47.9029358897543,1499,1427,1970,1501,279,22.4535650089874,21.3750748951468,29.5086878370282,22.4835230677052,4.17914919113241,"966"
"122","63000","臺北市","63000030","大安區","63000030-052","正聲里","1954","5007","2330","2677","107Y06M","87.04","2.56","46308.8","54.78","23.28","31.5","135.33",3136,62.6323147593369,2382,47.5733972438586,952,1181,1470,1107,297,19.0133812662273,23.5869782304773,29.3588975434392,22.1090473337328,5.93169562612343,"821"
"123","63000","臺北市","63000030","大安區","63000030-053","敦煌里","2421","6651","3063","3588","107Y06M","85.37","2.75","49941.06","64.71","31.38","33.33","106.24",4129,62.0808900917155,3195,48.0378890392422,1558,1449,1862,1481,301,23.4250488648324,21.7861975642761,27.9957901067509,22.2673282213201,4.52563524282063,"946"
"124","63000","臺北市","63000030","大安區","63000030-054","華聲里","1755","4396","2047","2349","107Y06M","87.14","2.5","32620.23","54.63","21.81","32.82","150.48",2721,61.8971792538672,2083,47.3839854413103,792,1102,1242,1010,250,18.0163785259327,25.0682438580528,28.252957233849,22.975432211101,5.6869881710646,"801"
"125","63000","臺北市","63000030","大安區","63000030-055","車層里","2497","6573","3007","3566","107Y06M","84.32","2.63","53992.56","58.","21.66","36.35","167.81",4117,62.6350220599422,3134,47.6799026319793,1204,1465,1921,1625,358,18.3173588924388,22.2881484862316,29.2256199604442,24.7223490034992,5.44652365738628,"865"
"126","63000","臺北市","63000030","大安區","63000030-056","光信里","3083","8104","3757","4347","107Y06M","86.43","2.63","59521.71","53.17","23.87","29.3","122.72",4841,59.7359328726555,3778,46.6189536031589,1679,1935,2323,1829,338,20.718163869694,23.8770977295163,28.6648568608095,22.5691016781836,4.17077986179664,"854"
"127","63000","臺北市","63000030","大安區","63000030-057","學府里","1100","2832","1419","1413","107Y06M","100.42","2.57","1236.6","58.92","22.","36.92","167.86",1311,46.2923728813559,1183,41.7725988700565,518,570,875,597,272,18.2909604519774,20.1271186440678,30.8968926553672,21.0805084745763,9.6045197740113,"753"
"128","63000","臺北市","63000040","中山區","63000040-001","正守里","1398","3268","1560","1708","107Y06M","91.33","2.34","28593.18","42.89","15.3","27.59","180.29",1807,55.2937576499388,1493,45.6854345165239,490,885,998,735,160,14.9938800489596,27.0807833537332,30.5385556915545,22.4908200734394,4.89596083231334,"752"
"129","63000","臺北市","63000040","中山區","63000040-002","正義里","2784","5364","2336","3028","107Y06M","77.15","1.93","40549.43","35.39","13.","22.39","172.23",2726,50.8202833706189,2065,38.4973900074571,707,1524,1801,1126,206,13.1804623415362,28.4116331096197,33.5756897837435,20.9917971662938,3.84041759880686,"617"
"130","63000","臺北市","63000040","中山區","63000040-003","正得里","2014","3741","1634","2107","107Y06M","77.55","1.86","25111.6","41.81","13.8","28.01","203.02",2165,57.872226677359,1628,43.5177759957231,473,993,1233,854,188,12.6436781609195,26.5437048917402,32.9591018444266,22.8281208233093,5.02539427960438,"716"
"131","63000","臺北市","63000040","中山區","63000040-004","民安里","2151","4673","2212","2461","107Y06M","89.88","2.17","21516.71","48.49","15.86","32.63","205.81",2567,54.9325914829874,2123,45.4312005135887,653,1246,1344,1156,274,13.9738925743634,26.6638133961053,28.7609672587203,24.7378557671731,5.86347100363792,"680"
"132","63000","臺北市","63000040","中山區","63000040-005","康樂里","1525","2626","1109","1517","107Y06M","73.1","1.72","16992.69","38.65","11.93","26.72","223.89",1398,53.2368621477532,1086,41.3556740289414,292,659,903,649,123,11.1195734958111,25.0952018278751,34.3869002284844,24.7143945163747,4.68392993145468,"700"
"133","63000","臺北市","63000040","中山區","63000040-006","中山里","3738","6756","2887","3869","107Y06M","74.62","1.81","40949.92","34.9","13.2","21.71","164.45",3625,53.656009473061,2707,40.0680876258141,828,2013,2247,1438,230,12.2557726465364,29.7957371225577,33.259325044405,21.2847838957963,3.40438129070456,"649"
"134","63000","臺北市","63000040","中山區","63000040-007","聚盛里","2395","4263","1834","2429","107Y06M","75.5","1.78","34403.17","34.99","11.87","23.12","194.67",2106,49.4018296973962,1649,38.6816795683791,506,1194,1439,989,135,11.8695754163734,28.0084447572132,33.7555711939948,23.1996246774572,3.1667839549613,"620"
"135","63000","臺北市","63000040","中山區","63000040-008","集英里","3275","7397","3321","4076","107Y06M","81.48","2.26","22340.21","44.67","21.28","23.39","109.93",3790,51.2369879680952,3247,43.8961741246451,1438,1952,2284,1423,300,19.4403136406651,26.389076652697,30.8773827227254,19.2375287278626,4.05569825604975,"722"
"136","63000","臺北市","63000040","中山區","63000040-009","聚葉里","2019","4070","1849","2221","107Y06M","83.25","2.02","33148.99","41.03","14.17","26.85","189.49",2149,52.8009828009828,1723,42.3341523341523,534,1186,1273,893,184,13.1203931203931,29.1400491400491,31.2776412776413,21.9410319410319,4.52088452088452,"676"
